"Stock","MAE","MRE","MPE","RMSE","MAE_rank","absMAE_rank","absMPE_rank","RMSE_rank","Average_rank","Overall_rank","rel_rank_MAE","rel_rank_absMAE","rel_rank_absMPE","rel_rank_RMSE"
"Birkenhead",0.242407700274718,0.240164560232644,12.5780428064992,0.261490992172026,40,40,40,40,40,40,0.952380952380952,0.952380952380952,0.952380952380952,0.952380952380952
"Birkenhead",0.521297032550908,0.521297032550908,14.4180718885675,0.599562489100419,41,41,42,41,41.25,41,0.976190476190476,0.976190476190476,1,0.976190476190476
"Birkenhead",0.528867635908064,0.528867635908064,14.0737535186209,0.639906391685828,42,42,41,42,41.75,42,1,1,0.976190476190476,1
"Cultus",0.00229493244943514,3.58457729915337e-05,1.38819059022679,0.00318202762940501,2,1,3,2,2,1,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0909090909090909
"Cultus",0.00213750893143017,4.26328430691661e-05,1.50368235065613,0.00319575440899653,1,2,4,3,2.5,2,0.0454545454545455,0.0909090909090909,0.181818181818182,0.136363636363636
"Cultus",0.00235031581847912,0.000509230909596105,1.55983763054585,0.00308511255828016,3,4,5,1,3.25,3,0.136363636363636,0.181818181818182,0.227272727272727,0.0454545454545455
"Cultus",0.0026571415456485,0.0016378422098703,1.69120034184251,0.0032999635470913,4,11,7,5,6.75,4,0.181818181818182,0.5,0.318181818181818,0.227272727272727
"Cultus",0.00309186132978837,-0.00126574569973798,1.29822270733642,0.00461793954166518,12,6,2,13,8.25,5,0.545454545454545,0.272727272727273,0.0909090909090909,0.590909090909091
"Cultus",0.00267469928999239,0.00155985359730782,1.96466710734588,0.00329425972635964,6,10,13,4,8.25,6,0.272727272727273,0.454545454545455,0.590909090909091,0.181818181818182
"Cultus",0.00265867139459029,0.00169114732503419,1.7267685698251,0.00330681212148505,5,14,8,6,8.25,7,0.227272727272727,0.636363636363636,0.363636363636364,0.272727272727273
"Cultus",0.00276477666767471,0.00113627524588227,1.75010310049319,0.00337857054357513,9,5,10,9,8.25,8,0.409090909090909,0.227272727272727,0.454545454545455,0.409090909090909
"Cultus",0.00272133986417363,0.0016511965488161,1.73919533826798,0.00336904570192986,7,12,9,7,8.75,9,0.318181818181818,0.545454545454545,0.409090909090909,0.318181818181818
"Cultus",0.002737224579362,0.0016865244630892,1.64578651519112,0.0034559776520639,8,13,6,11,9.5,10,0.363636363636364,0.590909090909091,0.272727272727273,0.5
"Cultus",0.00321015736373355,0.00136906366924222,1.95959181341797,0.00383891690246503,13,8,12,12,11.25,11,0.590909090909091,0.363636363636364,0.545454545454545,0.545454545454545
"Cultus",0.00744211250597503,-0.00133602807060536,1.89294230989915,0.0104757854768073,17,7,11,17,13,14,0.772727272727273,0.318181818181818,0.5,0.772727272727273
"Cultus",0.00327146628775935,0.00144785501902026,2.8153263631756,0.00508333122430867,14,9,16,14,13.25,15,0.636363636363636,0.409090909090909,0.727272727272727,0.636363636363636
"Cultus",0.0091169852927159,-0.000124788256861888,3.12410873844885,0.0141282692845841,18,3,17,19,14.25,16,0.818181818181818,0.136363636363636,0.772727272727273,0.863636363636364
"Cultus",0.00969970948842849,-0.00969970948842849,-0.651475254996278,0.0134897503583616,19,21,1,18,14.75,17,0.863636363636364,0.954545454545455,0.0454545454545455,0.818181818181818
"Cultus",0.0051791371035664,0.00473090515420695,4.54191346885638,0.00659674637184242,15,19,20,16,17.5,19,0.681818181818182,0.863636363636364,0.909090909090909,0.727272727272727
"Cultus",0.0117394790980871,0.00189804716419124,4.53950660995623,0.0205989666841125,20,17,19,20,19,20,0.909090909090909,0.772727272727273,0.863636363636364,0.909090909090909
"Cultus",0.0141236336953836,0.003285676039595,5.86425313485356,0.0265542916641434,21,18,21,21,20.25,21,0.954545454545455,0.818181818181818,0.954545454545455,0.954545454545455
"Cultus",0.0483334913454558,0.0391395478476975,31.0940440435909,0.084533439816068,22,22,22,22,22,22,1,1,1,1
"Portage",0.0202852039688108,-0.00175267354711741,10.0946666385911,0.0331199483942788,3,7,7,2,4.75,1,0.0731707317073171,0.170731707317073,0.170731707317073,0.0487804878048781
"Portage",0.0214553483085245,-0.00148674215107164,10.7347696785123,0.0347308548352674,5,4,10,4,5.75,2,0.121951219512195,0.0975609756097561,0.24390243902439,0.0975609756097561
"Portage",0.0233364259871856,0.00045271514065025,13.7321607180005,0.0367808874900967,11,2,13,6,8,3,0.268292682926829,0.0487804878048781,0.317073170731707,0.146341463414634
"Portage",0.0159676493813223,-0.00957753962329388,6.50254475906282,0.0297118992043542,1,32,2,1,9,4,0.024390243902439,0.780487804878049,0.0487804878048781,0.024390243902439
"Portage",0.0234042962964187,0.0015350176407503,10.2467076558845,0.038549075201902,14,5,8,16,10.75,5,0.341463414634146,0.121951219512195,0.195121951219512,0.390243902439024
"Portage",0.0205367049119763,-0.00646281446532818,13.9494391426738,0.0339212139706485,4,25,15,3,11.75,6,0.0975609756097561,0.609756097560976,0.365853658536585,0.0731707317073171
"Portage",0.0189745519785189,-0.0114249411350506,7.39479137796661,0.0370995286087084,2,36,4,9,12.75,7,0.0487804878048781,0.878048780487805,0.0975609756097561,0.219512195121951
"Portage",0.0228252332685884,-0.00540638296452346,14.469711367879,0.0348381134204932,9,23,18,5,13.75,8,0.219512195121951,0.560975609756098,0.439024390243902,0.121951219512195
"Portage",0.0221970461013505,0.0104517230295044,13.8917354270073,0.0370954617843583,6,34,14,8,15.5,9,0.146341463414634,0.829268292682927,0.341463414634146,0.195121951219512
"Portage",0.022334910133446,0.00955142259263663,12.0670867585548,0.0382031482679007,7,31,11,14,15.75,10,0.170731707317073,0.75609756097561,0.268292682926829,0.341463414634146
"Portage",0.0230792351680817,-0.00409097856645254,17.5208637435327,0.0371905565721708,10,18,25,10,15.75,11,0.24390243902439,0.439024390243902,0.609756097560976,0.24390243902439
"Portage",0.0226345825405882,0.00971835632510014,10.5187889403508,0.0390522556189155,8,33,9,19,17.25,12,0.195121951219512,0.804878048780488,0.219512195121951,0.463414634146341
"Portage",0.0233645128788943,-0.00256117469089672,16.896554644646,0.0402995597152413,12,11,23,23,17.25,13,0.292682926829268,0.268292682926829,0.560975609756098,0.560975609756098
"Portage",0.0240197284793238,-0.0014558950793141,17.7812691572656,0.0398552063961727,19,3,26,21,17.25,14,0.463414634146341,0.0731707317073171,0.634146341463415,0.51219512195122
"Portage",0.0233675560233176,-0.00184210164929093,17.8541481367728,0.0400876956234773,13,8,27,22,17.5,15,0.317073170731707,0.195121951219512,0.658536585365854,0.536585365853659
"Portage",0.0238929984032312,0.00518407841244638,17.3637392171083,0.0376636999103492,17,21,24,12,18.5,16,0.414634146341463,0.51219512195122,0.585365853658537,0.292682926829268
"Portage",0.0241273229497793,-0.00375356023155547,7.73355255813421,0.046517256872693,21,16,5,34,19,18,0.51219512195122,0.390243902439024,0.121951219512195,0.829268292682927
"Portage",0.0238322705359454,0.00522255690252963,18.39004579872,0.0373750201606048,16,22,29,11,19.5,19,0.390243902439024,0.536585365853659,0.707317073170732,0.268292682926829
"Portage",0.0252292354012069,0.00302987893843336,16.6777253297611,0.0386035664247843,27,13,22,17,19.75,20,0.658536585365854,0.317073170731707,0.536585365853659,0.414634146341463
"Portage",0.024527073595869,0.00416161335257297,19.3936171169496,0.0370588454127561,22,20,32,7,20.25,21,0.536585365853659,0.48780487804878,0.780487804878049,0.170731707317073
"Portage",0.0236954521757473,-0.0074345195123299,14.1178233727804,0.0408726903532425,15,27,16,24,20.5,22,0.365853658536585,0.658536585365854,0.390243902439024,0.585365853658537
"Portage",0.0290218164473421,-0.00267666948805308,6.65907408931581,0.0508467165124697,34,12,3,35,21,23,0.829268292682927,0.292682926829268,0.0731707317073171,0.853658536585366
"Portage",0.0248371378262221,0.00413506388842348,18.8152443605417,0.0383700171451855,25,19,30,15,22.25,26,0.609756097560976,0.463414634146341,0.731707317073171,0.365853658536585
"Portage",0.02635561424655,0.0250101282390045,8.03743760576217,0.0398104746636032,30,37,6,20,23.25,28,0.731707317073171,0.902439024390244,0.146341463414634,0.48780487804878
"Portage",0.0246172677331401,-0.00401718840421564,17.8907238735736,0.0418778159136262,23,17,28,28,24,29,0.560975609756098,0.414634146341463,0.682926829268293,0.682926829268293
"Portage",0.0240870773547164,0.0065105032888551,20.0322173866051,0.0387605688720521,20,26,34,18,24.5,31,0.48780487804878,0.634146341463415,0.829268292682927,0.439024390243902
"Portage",0.0248812516982976,0.00641194919101714,20.0918642617708,0.0380387556111219,26,24,35,13,24.5,32,0.634146341463415,0.585365853658537,0.853658536585366,0.317073170731707
"Portage",0.0268756257031004,0.00366598943306652,19.0114978757906,0.0422176569523296,32,15,31,29,26.75,33,0.780487804878049,0.365853658536585,0.75609756097561,0.707317073170732
"Portage",0.0424208310912806,0.0106183992004941,5.92198746806917,0.0661305819421901,37,35,1,36,27.25,34,0.902439024390244,0.853658536585366,0.024390243902439,0.878048780487805
"Portage",0.0261215190236603,0.00911303756596209,19.8323069979796,0.0417944819247071,29,30,33,27,29.75,35,0.707317073170732,0.731707317073171,0.804878048780488,0.658536585365854
"Portage",0.0629126475595276,0.000232434762176691,112.370319400126,0.0880235173729053,39,1,41,39,30,36,0.951219512195122,0.024390243902439,1,0.951219512195122
"Portage",0.0367505467819235,0.00815539856241497,42.1520985496009,0.0454791909213977,35,29,37,32,33.25,37,0.853658536585366,0.707317073170732,0.902439024390244,0.780487804878049
"Portage",0.0386215116188545,0.0376634837851004,36.3633649364651,0.0756671388394072,36,38,36,37,36.75,38,0.878048780487805,0.926829268292683,0.878048780487805,0.902439024390244
"Portage",0.0433203532361247,0.0433203532361247,44.3906341924008,0.0866775227351209,38,39,38,38,38.25,39,0.926829268292683,0.951219512195122,0.926829268292683,0.926829268292683
"Portage",0.0766616759066762,0.0742153971887989,62.6064301307454,0.129407924337572,40,40,39,40,39.75,40,0.975609756097561,0.975609756097561,0.951219512195122,0.975609756097561
"Portage",0.136938149647193,0.136938149647193,100.959685882156,0.231283155959301,41,41,40,41,40.75,41,1,1,0.975609756097561,1
"Weaver",0.0553626330874506,-0.0104400708293673,1.59259537994508,0.0861125342874011,1,3,1,2,1.75,1,0.02,0.06,0.02,0.04
"Weaver",0.0615598425726825,0.00957974980249431,3.58153281721323,0.0804604385321628,2,2,3,1,2,2,0.04,0.04,0.06,0.02
"Weaver",0.0720681398356358,0.0510337972930268,6.77727072861089,0.0961684219628218,3,5,11,3,5.5,3,0.06,0.1,0.22,0.06
"Weaver",0.0762604374942202,0.0640287855661615,5.96593147921643,0.112136497391875,4,10,6,7,6.75,4,0.08,0.2,0.12,0.14
"Weaver",0.0851645254590017,0.0522878243159772,5.65427829662118,0.119713633561818,9,6,5,12,8,5,0.18,0.12,0.1,0.24
"Weaver",0.0838147462760974,0.065794647986135,7.86856365916562,0.10207604874847,5,12,17,4,9.5,6,0.1,0.24,0.34,0.08
"Weaver",0.0932354911689418,0.00945276697901164,3.56801049802891,0.129577013808194,13,1,2,23,9.75,7,0.26,0.02,0.04,0.46
"Weaver",0.0843192173014306,0.0672152376715609,7.8276281381293,0.104781488157558,7,14,16,5,10.5,8,0.14,0.28,0.32,0.1
"Weaver",0.0855047383699627,0.0589050753286212,6.62050244997519,0.126281467359343,10,7,9,18,11,9,0.2,0.14,0.18,0.36
"Weaver",0.0842960683267441,0.0660849281390576,8.15423685995868,0.105384178260512,6,13,21,6,11.5,11,0.12,0.26,0.42,0.12
"Weaver",0.0988295357795408,0.0633852387955291,6.2115438701311,0.125936287937228,23,9,8,17,14.25,12,0.46,0.18,0.16,0.34
"Weaver",0.102721797972942,0.047591100312345,5.47713192918823,0.136828332086037,32,4,4,30,17.5,14,0.64,0.08,0.08,0.6
"Weaver",0.0886617787270696,0.0685142180772621,9.55483788589116,0.11385805276761,11,16,35,8,17.5,15,0.22,0.32,0.7,0.16
"Weaver",0.0947749455286822,0.0748832231478117,8.5101102887757,0.114018883537686,16,20,26,9,17.75,16,0.32,0.4,0.52,0.18
"Weaver",0.0906907896879972,0.0689841400280515,9.71526868950715,0.114742232281318,12,17,36,10,18.75,18,0.24,0.34,0.72,0.2
"Weaver",0.0968703098304276,0.0679958970939825,7.62194866812097,0.142011365120291,19,15,14,34,20.5,19,0.38,0.3,0.28,0.68
"Weaver",0.0978403054259033,0.0775211594744842,9.45767400462101,0.116508252467877,20,23,34,11,22,20,0.4,0.46,0.68,0.22
"Weaver",0.102512213018411,0.0796613572368547,6.67964364157189,0.135072291207995,31,26,10,26,23.25,21,0.62,0.52,0.2,0.52
"Weaver",0.0995483863004071,0.0767954181006097,10.3238491085667,0.120714273978311,24,21,40,13,24.5,23,0.48,0.42,0.8,0.26
"Weaver",0.10204479272544,0.0721629963180637,7.95921061114124,0.137368633900804,30,19,19,31,24.75,24,0.6,0.38,0.38,0.62
"Weaver",0.0940059702374234,0.0886501380592186,9.85300169893275,0.126370897058003,14,34,37,19,26,25,0.28,0.68,0.74,0.38
"Weaver",0.100056328102449,0.0787164332864869,11.3792487174509,0.122326364610989,27,24,41,14,26.5,27,0.54,0.48,0.82,0.28
"Weaver",0.100084063342383,0.0805937131585857,10.2033642587333,0.122806946730423,28,27,39,15,27.25,28,0.56,0.54,0.78,0.3
"Weaver",0.0985006830026594,0.0818315137459495,8.15599360409721,0.151191076180399,22,28,22,38,27.5,29,0.44,0.56,0.44,0.76
"Weaver",0.0984512629644287,0.0879712592097734,9.2474074305789,0.136602737417319,21,33,32,28,28.5,31,0.42,0.66,0.64,0.56
"Weaver",0.0998025751955804,0.0899614751158571,8.45263461976157,0.136735687640137,26,35,25,29,28.75,32,0.52,0.7,0.5,0.58
"Weaver",0.113020102508773,0.0860529333021338,7.29275212773376,0.14708434554758,39,31,12,37,29.75,33,0.78,0.62,0.24,0.74
"Weaver",0.100601630256102,0.0970063127272372,8.71150350374318,0.140709607019686,29,37,30,33,32.25,35,0.58,0.74,0.6,0.66
"Weaver",0.122032339639609,0.0793800586456783,12.5071422774186,0.132816998425372,40,25,46,25,34,37,0.8,0.5,0.92,0.5
"Weaver",0.111025518130017,0.0838416717801569,8.77525517657767,0.152253921174554,37,29,31,39,34,38,0.74,0.58,0.62,0.78
"Weaver",0.105990963973518,0.0985818088047577,8.43432568825924,0.159904120985702,34,38,24,40,34,39,0.68,0.76,0.48,0.8
"Weaver",0.131945892887927,0.122914997436995,11.4633086709602,0.214333454814045,42,41,42,43,42,43,0.84,0.82,0.84,0.86
"Weaver",0.152093697083951,0.145676182483327,12.0105044781088,0.22639066260067,43,43,45,44,43.75,44,0.86,0.86,0.9,0.88
"Weaver",0.161066109054654,0.156790138698158,13.5404399372905,0.229102584182312,45,44,47,45,45.25,45,0.9,0.88,0.94,0.9
"Weaver",0.180184998871102,0.167864556338656,11.8433491218205,0.246693837680979,46,46,44,46,45.5,46,0.92,0.92,0.88,0.92
"Weaver",0.27129459210968,0.249655458308978,41.0571251038535,0.295786475894956,50,48,49,49,49,49,1,0.96,0.98,0.98
"Weaver",0.254024146846873,0.254024146846873,48.7463464037694,0.272607513654256,49,50,50,47,49,50,0.98,1,1,0.94
"Upper Barriere(Fennell)",0.00510674735174463,-0.000714005065400174,0.49943389059465,0.00640194825965082,1,1,1,1,1,1,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238
"Upper Barriere(Fennell)",0.00576671722446529,0.00173854604784774,0.788107421633957,0.00789376515370068,2,3,2,4,2.75,2,0.0476190476190476,0.0714285714285714,0.0476190476190476,0.0952380952380952
"Upper Barriere(Fennell)",0.00625367882404608,0.00367752982889699,2.22501783200896,0.00744678443488675,3,4,4,2,3.25,3,0.0714285714285714,0.0952380952380952,0.0952380952380952,0.0476190476190476
"Upper Barriere(Fennell)",0.00746518397285537,0.000767445597494948,1.82981082796782,0.0101830953404663,7,2,3,8,5,4,0.166666666666667,0.0476190476190476,0.0714285714285714,0.19047619047619
"Upper Barriere(Fennell)",0.00685617887732314,0.00383131558316554,2.37996777672018,0.00798233903376547,6,5,5,5,5.25,5,0.142857142857143,0.119047619047619,0.119047619047619,0.119047619047619
"Upper Barriere(Fennell)",0.00672401822481215,0.00535918560883062,3.17067762068015,0.00776934487876278,4,7,8,3,5.5,6,0.0952380952380952,0.166666666666667,0.19047619047619,0.0714285714285714
"Upper Barriere(Fennell)",0.00685079445624298,0.00483401200603781,2.47735829662077,0.00826994490353808,5,6,6,6,5.75,7,0.119047619047619,0.142857142857143,0.142857142857143,0.142857142857143
"Upper Barriere(Fennell)",0.00817820436390083,0.00793369353285188,4.08572688387592,0.010149640867989,8,8,10,7,8.25,8,0.19047619047619,0.19047619047619,0.238095238095238,0.166666666666667
"Upper Barriere(Fennell)",0.00928867774940451,0.00870968844484576,4.3325410852535,0.0113280132727034,9,11,11,11,10.5,9,0.214285714285714,0.261904761904762,0.261904761904762,0.261904761904762
"Upper Barriere(Fennell)",0.00962826670551371,0.00883199378095273,4.98143290183769,0.0109372517056257,11,12,16,9,12,10,0.261904761904762,0.285714285714286,0.380952380952381,0.214285714285714
"Upper Barriere(Fennell)",0.0095006704568989,0.0092812254202376,4.53820258817178,0.011620415861618,10,14,14,13,12.75,11,0.238095238095238,0.333333333333333,0.333333333333333,0.30952380952381
"Upper Barriere(Fennell)",0.00964763641879906,0.00917675620316426,5.18807935607236,0.0113652989576608,12,13,17,12,13.5,12,0.285714285714286,0.30952380952381,0.404761904761905,0.285714285714286
"Upper Barriere(Fennell)",0.00967049388647833,0.00843073000941484,5.67607927407182,0.0111465653407176,13,9,24,10,14,13,0.30952380952381,0.214285714285714,0.571428571428571,0.238095238095238
"Upper Barriere(Fennell)",0.0102796918552304,0.00859986226416161,2.74847535620858,0.0164110343830063,15,10,7,26,14.5,14,0.357142857142857,0.238095238095238,0.166666666666667,0.619047619047619
"Upper Barriere(Fennell)",0.0102777399612835,0.00936164830226721,5.50200027301779,0.0117917014478417,14,15,20,14,15.75,15,0.333333333333333,0.357142857142857,0.476190476190476,0.333333333333333
"Upper Barriere(Fennell)",0.0110172071622778,0.010043894364137,4.33330260110988,0.0156212623032887,18,17,12,21,17,16,0.428571428571429,0.404761904761905,0.285714285714286,0.5
"Upper Barriere(Fennell)",0.0102821904613156,0.0099727684055637,5.78453114574257,0.0121253845291888,16,16,25,15,18,17,0.380952380952381,0.380952380952381,0.595238095238095,0.357142857142857
"Upper Barriere(Fennell)",0.0121494872641616,0.0121494872641616,3.88126316741427,0.0147734841183298,22,23,9,20,18.5,18,0.523809523809524,0.547619047619048,0.214285714285714,0.476190476190476
"Upper Barriere(Fennell)",0.010558493088556,0.0103677745321232,6.07284595825771,0.0124257092105446,17,18,26,16,19.25,19,0.404761904761905,0.428571428571429,0.619047619047619,0.380952380952381
"Upper Barriere(Fennell)",0.0111754163123557,0.0110803247771363,5.52835466782175,0.0145489793576531,19,19,21,18,19.25,20,0.452380952380952,0.452380952380952,0.5,0.428571428571429
"Upper Barriere(Fennell)",0.0116172926583774,0.0116172926583774,5.65848722669468,0.0143625924293016,21,21,23,17,20.5,22,0.5,0.5,0.547619047619048,0.404761904761905
"Upper Barriere(Fennell)",0.0128060747683849,0.0117235187289826,5.63129019596799,0.016117521575892,24,22,22,24,23,23,0.571428571428571,0.523809523809524,0.523809523809524,0.571428571428571
"Upper Barriere(Fennell)",0.0131520127026926,0.0128638571061414,4.44434953065991,0.0179427670674719,25,25,13,32,23.75,24,0.595238095238095,0.595238095238095,0.30952380952381,0.761904761904762
"Upper Barriere(Fennell)",0.0145594869523663,0.0145594869523663,5.34716219871943,0.0196027344298323,32,32,18,35,29.25,28,0.761904761904762,0.761904761904762,0.428571428571429,0.833333333333333
"Upper Barriere(Fennell)",0.0143195206860948,0.014017113165234,6.12447947178059,0.0179751551672691,29,29,27,33,29.5,29,0.69047619047619,0.69047619047619,0.642857142857143,0.785714285714286
"Upper Barriere(Fennell)",0.0143232482473669,0.0142516967507654,7.60291303038279,0.0170134045339932,30,30,33,28,30.25,31,0.714285714285714,0.714285714285714,0.785714285714286,0.666666666666667
"Upper Barriere(Fennell)",0.0143386669242449,0.0143386669242449,7.36668706513257,0.0170632249187382,31,31,32,29,30.75,32,0.738095238095238,0.738095238095238,0.761904761904762,0.69047619047619
"Upper Barriere(Fennell)",0.0157283843346891,0.0146817604431621,4.9205199302495,0.0240898062763442,35,35,15,40,31.25,33,0.833333333333333,0.833333333333333,0.357142857142857,0.952380952380952
"Upper Barriere(Fennell)",0.0146215446618156,0.0146215446618156,8.35478715339503,0.017463779818694,33,33,37,31,33.5,34,0.785714285714286,0.785714285714286,0.880952380952381,0.738095238095238
"Upper Barriere(Fennell)",0.0146967865826208,0.0146809658682797,8.51788843412978,0.0172280328228879,34,34,38,30,34,35,0.80952380952381,0.80952380952381,0.904761904761905,0.714285714285714
"Upper Barriere(Fennell)",0.0170011340820851,0.0160390119912185,6.67437460788659,0.022702600135963,38,36,28,39,35.25,36,0.904761904761905,0.857142857142857,0.666666666666667,0.928571428571429
"Upper Barriere(Fennell)",0.0175334390010853,0.017077854129234,6.79784558874229,0.0214862421328015,39,39,29,37,36,37,0.928571428571429,0.928571428571429,0.69047619047619,0.880952380952381
"Upper Barriere(Fennell)",0.0167189903779994,0.0167189903779994,10.9160160754949,0.0181584829763042,36,38,39,34,36.75,38,0.857142857142857,0.904761904761905,0.928571428571429,0.80952380952381
"Upper Barriere(Fennell)",0.0179346999098142,0.0175461767350242,7.17888761231884,0.0217444659312016,40,40,30,38,37,39,0.952380952380952,0.952380952380952,0.714285714285714,0.904761904761905
"Upper Barriere(Fennell)",0.0168647989744653,0.0161536203870572,11.0031578078798,0.019870747154908,37,37,40,36,37.5,40,0.880952380952381,0.880952380952381,0.952380952380952,0.857142857142857
"Upper Barriere(Fennell)",0.03827560427003,0.03827560427003,12.9227038794069,0.0480727003561254,41,41,41,41,41,41,0.976190476190476,0.976190476190476,0.976190476190476,0.976190476190476
"Upper Barriere(Fennell)",0.0388068010393688,0.0388068010393688,13.3420025942867,0.048593594715398,42,42,42,42,42,42,1,1,1,1
"Scotch",0.0505619269053915,-0.00195562166013453,0.737120667920748,0.0882271157348545,1,3,3,1,2,1,0.0238095238095238,0.0714285714285714,0.0714285714285714,0.0238095238095238
"Scotch",0.070354132230467,-0.0266994163712953,0.674940946043932,0.144674501245742,4,11,2,3,5,2,0.0952380952380952,0.261904761904762,0.0476190476190476,0.0714285714285714
"Scotch",0.0663946368543831,0.0331310760952972,0.851792676474075,0.153396382460752,2,16,4,5,6.75,3,0.0476190476190476,0.380952380952381,0.0952380952380952,0.119047619047619
"Scotch",0.0760561675914011,0.0328593401221547,1.09470379666925,0.164230920030177,5,15,5,6,7.75,4,0.119047619047619,0.357142857142857,0.119047619047619,0.142857142857143
"Scotch",0.0962490901877963,-0.00377398244398715,1.59833942795077,0.185425401573889,10,4,10,7,7.75,5,0.238095238095238,0.0952380952380952,0.238095238095238,0.166666666666667
"Scotch",0.0994088266446942,0.00118076139619367,1.52220264257267,0.196271881811968,12,2,8,10,8,6,0.285714285714286,0.0476190476190476,0.19047619047619,0.238095238095238
"Scotch",0.0932279667461646,-0.0195107196589911,1.58716732539849,0.19001688810881,8,9,9,9,8.75,7,0.19047619047619,0.214285714285714,0.214285714285714,0.214285714285714
"Scotch",0.0781024220916339,-0.0357466673787336,1.35703505230159,0.187992502434523,6,17,6,8,9.25,8,0.142857142857143,0.404761904761905,0.142857142857143,0.19047619047619
"Scotch",0.0700094673421447,0.0304576631322399,2.72753693039726,0.0991257234085575,3,12,28,2,11.25,9,0.0714285714285714,0.285714285714286,0.666666666666667,0.0476190476190476
"Scotch",0.101020734639763,-0.0164808549232958,2.02424210210405,0.206773506537302,13,8,15,11,11.75,10,0.30952380952381,0.19047619047619,0.357142857142857,0.261904761904762
"Scotch",0.109807528286253,0.0163893918910359,1.97296923344936,0.221020489262915,16,7,14,15,13,11,0.380952380952381,0.166666666666667,0.333333333333333,0.357142857142857
"Scotch",0.110566615998816,0.039480711989031,1.41311351523907,0.209835640728958,17,18,7,12,13.5,12,0.404761904761905,0.428571428571429,0.166666666666667,0.285714285714286
"Scotch",0.10977044927908,-0.00570834971782918,2.24603004062465,0.225353139149622,15,5,19,16,13.75,13,0.357142857142857,0.119047619047619,0.452380952380952,0.380952380952381
"Scotch",0.095886888240136,-0.0854028395370697,0.13329002270207,0.213189673412175,9,32,1,13,13.75,14,0.214285714285714,0.761904761904762,0.0238095238095238,0.30952380952381
"Scotch",0.0876789150921662,-0.0458713996181119,2.11351007171781,0.213992537072781,7,21,18,14,15,15,0.166666666666667,0.5,0.428571428571429,0.333333333333333
"Scotch",0.115589903038268,0.0138783564422249,2.50810965872149,0.23436389762653,21,6,24,17,17,16,0.5,0.142857142857143,0.571428571428571,0.404761904761905
"Scotch",0.0991158992247487,0.0769944691415001,5.71392143526378,0.145120102005782,11,29,34,4,19.5,17,0.261904761904762,0.69047619047619,0.80952380952381,0.0952380952380952
"Scotch",0.14184051281042,0.0317629203223644,2.05260862476954,0.251836918944134,32,14,16,20,20.5,19,0.761904761904762,0.333333333333333,0.380952380952381,0.476190476190476
"Scotch",0.123635092379787,0.0401998921450473,2.38790135677906,0.253192037657532,22,19,21,21,20.75,20,0.523809523809524,0.452380952380952,0.5,0.5
"Scotch",0.123890808290195,0.0471119081133064,1.91231771476551,0.272753142349911,23,22,13,26,21,21,0.547619047619048,0.523809523809524,0.30952380952381,0.619047619047619
"Scotch",0.137457456896414,0.0313127034118925,2.65808630805195,0.241660914567254,28,13,26,18,21.25,22,0.666666666666667,0.30952380952381,0.619047619047619,0.428571428571429
"Scotch",0.131947838763268,0.0196338595784366,2.90021035898093,0.241816112401306,25,10,31,19,21.25,23,0.595238095238095,0.238095238095238,0.738095238095238,0.452380952380952
"Scotch",0.10762544207212,0.0866608386873705,2.11053765577754,0.255852837309737,14,33,17,23,21.75,24,0.333333333333333,0.785714285714286,0.404761904761905,0.547619047619048
"Scotch",0.114802405377812,0.0809749135392837,1.72432892463753,0.302857580538901,20,30,12,31,23.25,25,0.476190476190476,0.714285714285714,0.285714285714286,0.738095238095238
"Scotch",0.14005139137087,0.0458673618019843,4.49233398453374,0.253498276179268,30,20,33,22,26.25,28,0.714285714285714,0.476190476190476,0.785714285714286,0.523809523809524
"Scotch",0.131701518062944,0.0762803179920748,2.44656118781366,0.314801192744371,24,28,22,32,26.5,29,0.571428571428571,0.666666666666667,0.523809523809524,0.761904761904762
"Scotch",0.268365852160971,0.000263461989031019,9.32449217183748,0.431593886893716,36,1,35,36,27,30,0.857142857142857,0.0238095238095238,0.833333333333333,0.857142857142857
"Scotch",0.152079872623954,0.0556544364786826,2.98569009095739,0.286094454698348,33,24,32,28,29.25,32,0.785714285714286,0.571428571428571,0.761904761904762,0.666666666666667
"Scotch",0.141750143058003,0.10505566033582,2.27071343911245,0.355972569511353,31,36,20,34,30.25,34,0.738095238095238,0.857142857142857,0.476190476190476,0.80952380952381
"Scotch",0.167986386495658,-0.0478190206288681,19.306656643057,0.287256852612399,34,23,39,29,31.25,35,0.80952380952381,0.547619047619048,0.928571428571429,0.69047619047619
"Scotch",0.173573941954575,0.0963485488882446,2.79055562963208,0.418087327853733,35,34,29,35,33.25,36,0.833333333333333,0.80952380952381,0.69047619047619,0.833333333333333
"Scotch",0.438911123118525,0.319891456956862,18.2837831961885,0.797428876424132,38,37,36,37,37,37,0.904761904761905,0.880952380952381,0.857142857142857,0.880952380952381
"Scotch",0.436593788408709,0.379858925048282,18.4026448064236,0.838028827812123,37,38,37,38,37.5,38,0.880952380952381,0.904761904761905,0.880952380952381,0.904761904761905
"Scotch",0.517948106388438,0.456443267063304,20.6361376892206,0.998910900771126,40,39,40,39,39.5,39,0.952380952380952,0.928571428571429,0.952380952380952,0.928571428571429
